"","GSM432030","GSM432031","GSM432032","GSM432033","GSM432034","GSM432209","GSM432210","GSM432211","GSM432212","GSM432213","GSM432241","GSM432231","GSM432232","GSM432233","GSM432260","GSM432261","GSM432393","GSM432394","GSM432395","GSM432396","GSM432397","GSM432398","GSM432399","GSM432400","GSM432414","GSM432415","GSM432416"
"227959_at",8.8935278720018,8.8636865591307,8.92722791026002,9.28724698772318,9.22964129962451,9.44149293950558,8.78928129851262,8.85264330091506,8.96084169295559,9.04856035754772,9.00217448381456,8.86931724350269,9.09645444524756,9.06161573415406,9.18541039206298,8.30490990525815,8.5545323662257,8.48158555917854,8.94956338386985,8.77440015387139,8.72006365495214,9.11094936866622,9.1460525733299,9.07887110483511,8.15854011311447,8.41723874356087,8.25323144261662
"1569699_at",6.50757139773741,6.62652468186322,6.52721568117709,6.34552172596383,6.2289714297016,6.38890638198435,6.25642829353226,5.99959125516155,5.97297994673374,6.21736799086322,6.67193754275846,6.59741288721314,6.43128348722423,6.38890638198435,6.65795498736063,6.50465928204559,6.36617941113269,6.61574336217598,6.56392522365482,6.62505640758399,6.51021116521471,6.49406690437122,6.171080780203,6.29564261124604,6.27360557115916,6.13324494984163,6.2464284174866
"226325_at",7.66476466808607,7.87437639841751,7.66476466808607,7.82405482074656,7.72326698673767,8.13650054049161,7.66476466808607,7.78485932649069,7.91013293851492,7.80864499047013,7.71315896084816,7.6725864736237,7.58549467212927,7.76703816113874,7.66476466808607,7.20878881038972,7.43572723839876,7.25347552755508,7.74217026861791,7.58014673358859,7.64937766665109,7.68801191767638,7.65321167605137,7.72686407156157,7.16586906970704,7.18599548999539,7.25058416559034
"235113_at",8.87865597134532,9.11081943874024,8.85860315886214,9.60246129088088,9.50849153019042,9.65204020898938,9.27844371381619,9.20307630918895,9.44504282270694,9.13566533246409,8.98461345977305,9.16099068470412,9.33956112330692,9.45983668759026,9.41024335195483,9.38283783017316,9.42869584719821,9.23715054095015,9.08584715867577,8.93722515144854,8.75396291112855,9.66966125604399,9.74355426242052,9.77299743219562,9.45047733294855,9.39545493508305,9.34518921825227
"226267_at",8.34763431017847,8.29808883906308,8.33585825685921,9.05329763496994,9.00032181630151,9.2297783600644,9.52601582525789,9.35846793006138,9.75228800905726,8.56405474681205,8.5145483993208,8.45604495712853,8.9889190820659,9.07640402719643,8.8747903577462,9.47443710737239,9.4957683543549,9.3057939837266,8.59931440473434,8.54381485722537,8.37879498897609,9.03170206360396,9.18593762315217,9.11623916428004,9.63895846001138,9.64847499656338,9.70275872280578
"205098_at",7.3532717350262,7.48612742536835,7.32392599091658,7.87449772694006,8.04325131046412,7.99454980906844,7.84106530158141,7.93984786273777,7.88506763677219,7.49499521492754,7.44320206743683,7.52031128174853,7.93021872724761,8.08585765566596,7.72226667644988,8.70529087981602,8.65434813668301,8.52279970517884,7.36289305217785,7.60295298974085,7.5738514795176,8.31379429825683,8.71483099122837,8.11909110972073,9.57790635306677,9.59859217038362,9.43654413150338
"226120_at",8.48824540174053,8.67560075201151,8.56080394532296,8.46514956866706,8.73457309197919,8.76817135830437,8.52449633934611,8.39652609731696,8.81431834157058,8.56080394532296,8.28176643869421,8.45006919210501,8.33866688027785,8.45143446680216,8.56080394532296,8.13881974840067,8.43077983034552,8.23697426238562,8.79051773805972,8.83474837307713,8.84576733544506,8.80116233765459,8.84942595565461,8.76005197365983,8.56080394532296,8.32738455991889,8.44773435726072
"1553132_a_at",9.27161411573021,9.07528887156534,9.31667233305089,9.20526205341508,9.29301049558794,9.29349719069656,9.08206671424773,8.96231132869851,9.34125929509657,9.19295966523966,9.02376555030063,8.99126868884213,8.72564868712029,8.99698291368338,9.03299760459472,8.4772070531618,8.64808750953755,8.35185811447063,9.25537150414612,9.36683158334572,9.30063464771253,9.29325640037835,9.43451124389698,9.42279181548763,9.62558446164486,9.54957187747411,9.52458533148152
"235096_at",8.74360584396379,8.83618820366866,8.94005228139983,9.21028247561348,9.16104890945346,9.14677635485203,9.06878695459781,9.06430267661818,9.1761685921003,8.98466412462641,8.73320165369498,8.97484657686096,8.7870353879957,8.86198624424532,8.9439551933417,8.83182658431707,8.85413968464118,8.72381928380621,8.86877090242757,8.82740480990568,8.71962104382718,9.0662748391372,9.08488995200091,9.19466209890518,9.26147064751203,9.28950331852904,9.19995965126765
"1552310_at",8.75907038797984,8.89415138269613,8.84339085597002,9.0771429771868,9.06247114255076,9.24271795713769,9.27533380016009,9.3508113001428,9.49364099086223,8.91997206162258,8.77167831436469,8.82754219729601,8.66039576740701,8.73973199920002,8.74905357483207,8.78189049711948,9.10385398159175,8.89907276489668,8.86232207691154,8.90168403810581,8.71587754887074,9.1638964517346,9.10708265842249,9.26090998434145,9.27811072520218,9.3229447423079,9.46482767668646
"228953_at",8.45723889817568,8.5834072168979,8.60646297871869,8.74837393879133,8.92049027884291,8.8072122608359,8.7849636117593,8.84442271225756,8.84081625249895,8.70298439679108,8.53207865205337,8.5173105612206,8.56430952903278,8.5428863757521,8.59691909864521,8.70930749711915,8.98885779333258,8.89555588937382,8.71951241267917,8.59289519110077,8.54656380992709,8.87038763248698,9.09267558363693,9.05666890207326,9.49227599906189,9.46952441667466,9.53691335604939
"213061_s_at",7.98416843666732,8.06721032172816,8.02934059136799,8.47965229019308,8.64100166492486,8.94071493200669,8.14264073128555,8.11332330080702,8.60771041922698,8.29940443517025,8.10653217620943,8.11806581620051,8.12501638103232,8.16287790146329,8.46815443533149,8.04012276009703,8.20218349674419,7.95645688076089,8.1892151427798,8.14590217905355,8.05514697715794,8.56738162776525,8.64960304390272,8.73685407548658,8.03949361615871,8.28330264267514,8.07637121094241
"229660_at",7.42375371277974,7.39241251889303,7.63872570702788,7.64973188255428,7.62323184709552,7.71701538027328,7.71449448235254,7.45792890228585,7.55928005067442,7.7292706822832,7.32448489961371,7.58622800550947,7.3728799600333,7.73136917698143,7.4569006345162,7.21121867567224,7.23984743375714,7.30016593137495,7.22641103052566,7.36088179981896,7.37133959616975,7.27639675441022,7.23958972991069,7.53829815749484,7.36254361440162,7.18138815344114,7.29200964603844
"212858_at",10.0713247129331,10.1219089825339,10.1990004311594,10.2833716659719,10.390628846078,10.5292005181716,9.87809797955983,9.76915888775392,10.0796184491361,10.3753018004496,10.1344181862666,10.1817547122203,10.1391250301886,10.1586016894706,10.1589650381907,9.75402593919841,9.86577507594318,9.67840853910519,10.1593986649053,10.027185129324,10.0682717351349,10.1879364623387,10.3602222514343,10.3225386699705,9.75444223024322,9.85048200783539,9.71226918516107
"238510_at",8.57092111460632,8.69900413107947,8.70199847722047,8.66056761259252,8.50144508497164,8.67974780022886,8.77983192224508,8.87709354776433,8.93463290029845,8.70684608482468,8.56548140482374,8.629468460721,8.34802495224579,8.33209090344319,8.51603439595403,8.4625327278838,8.39364730463438,8.41069093756261,8.35736121246436,8.24335225825579,8.15783900289247,8.35703532068043,8.36165023303321,8.40653240245381,8.64320880835715,8.55764394828703,9.07672946588428
"228505_s_at",8.51178240200388,8.62285207621053,8.65304369539263,8.69735702830191,8.66514880738409,8.78833646354941,8.88121899826008,8.71234441868701,9.12576654427248,8.57997557201591,8.44030457207597,8.27691340102949,8.49695893629311,8.60795537984963,8.57964634967322,8.44946884134599,8.85220495879238,8.83118756548168,8.58108425482999,8.40999254615301,8.2700721976723,8.24883503791732,8.50226095263409,8.82068562975464,8.98611916117275,8.96675467329768,9.21390176812417
"225240_s_at",8.09339057848947,8.07419687064588,8.20174989785491,8.44980795097033,8.47713102331073,8.54952818013351,8.5427207710739,8.37384206184094,8.74259455755352,8.33092137598631,8.09907298776577,8.11620063097187,8.32862067537383,8.4502532856811,8.1613090340023,7.58047729523391,7.74015399645551,7.66940855341397,8.14254328680968,8.11976514299027,8.18875436890946,8.26053860882658,8.32862067537383,8.32862067537383,7.72086162352741,7.99012054555565,7.85727947808581
"46323_at",10.3625810629681,10.4349297358547,10.4867142449898,10.6345806461361,10.773265838663,10.818576455801,10.8013925553882,10.8380340272131,10.8824240838011,10.5906881030056,10.4197344802485,10.4951242434798,10.4202995436958,10.4235657068743,10.5717280085991,10.2952796691199,10.6072128080804,10.2369494419232,10.6334758366795,10.5389900742378,10.4560618471186,10.6959549013483,10.6581746921341,10.7103283273666,10.8900905134606,11.0209892786976,10.8875431741034
"231442_at",5.88684137850199,6.20081625006359,6.00462209804194,5.78310266831497,5.9386675634905,5.53961795210874,5.31783519214222,5.90629068428231,5.64853254549271,5.77995838066136,5.90476988336642,6.00195021758331,5.85206573498719,5.85206573498719,5.9181158903286,6.04686823260525,6.0440636191199,6.17690923762379,5.80876001418914,6.02508316855011,5.90839333879136,5.85206573498719,5.63666461290811,5.6324459240119,5.89783676575783,5.8628564889887,5.60570653009407
"212529_at",8.62331036410894,9.24405012893378,8.73546493563592,8.96768582579845,9.04965439996172,9.23723908065316,9.10368279064136,9.12113332694365,9.30671300009973,8.7097485110245,8.96017585794386,8.96015179213344,9.06821387549056,9.1126439228336,8.60977095110784,8.6618677238261,8.57329753973939,8.66221495857889,8.57748075271146,8.41521800041564,8.52541354699425,8.80525976722905,8.7465758633668,8.83255958694366,8.74796755614482,8.82244698414271,8.89606156463572
"1553292_s_at",6.33513417991326,6.49572336222415,6.38654866409688,5.90848419353879,5.63043543202811,5.57976459490671,5.90476376770275,5.84344187122037,5.45704543206546,6.15987434067304,5.84372935776344,5.97088382214232,5.69559068778363,5.69529835454481,5.7397562424544,5.71383600646715,5.77492248809701,5.45873986319191,5.77352213987271,6.58182983890329,6.31182982808963,6.13521140874392,5.94574715279078,5.96045769023134,5.98722995096419,6.15952845280455,6.14709102329407
"1553626_a_at",6.59963034942339,6.94458668571548,6.58167670329339,6.35398993013176,6.32976436320063,6.6692773434884,6.86167309320374,6.86859918848166,6.66906979644173,6.68624208067054,7.11596382066318,6.81053054246866,7.01558305661008,6.85960811868297,6.96567998833941,7.08780071968009,7.14015774820411,7.51874137616046,6.40608807562263,6.75599097102741,6.3957540851541,6.52509277279922,6.12873513755562,6.5790092182341,6.62289045649689,6.56820135012351,6.83433679960208
"224671_at",10.7864222068245,10.8275619892497,10.7543944601438,11.1663743434566,11.249369383112,11.4419062407688,11.4486184500559,11.4492085696738,11.6186966621687,10.9961520317826,10.7828858922015,10.8302430019631,11.0246268364398,10.9736735485518,10.9793464155612,10.8319815286091,11.0788754801765,10.9612271880865,10.9069200836443,10.7801673632215,10.7216452914434,11.0435124675943,11.1177359907745,11.1476168175787,11.1075277803033,11.2208147698909,11.2833224563114
"209614_at",5.52217594810341,5.86840847883542,5.92903784721965,5.8251354678569,5.6406048753127,5.72189783345928,5.59098503083054,5.92087487376497,5.70995816998924,5.47733141581072,5.4495919413063,5.790816804445,5.88241106054269,5.97234480485652,5.92194315362137,5.54255670487926,5.61957418813842,5.60375501450562,5.91306259360497,5.44383981799998,5.62390483507734,5.48554536910617,5.69026158397392,5.64222539902318,5.59915987253298,5.60254659189924,5.45871577622984
"207261_at",5.48638625430495,5.6803067348849,5.44556956651013,5.18211299943457,5.2678836035362,5.00679523299464,5.16911221576107,5.48922534399352,5.19195366833988,5.40913865723886,5.70451821319328,5.66335246588055,5.51392933180205,5.6793740010951,5.52336866788431,5.90346934415792,5.52034963420762,5.90541504490683,5.54304684688089,5.64641186833782,5.57681120968135,5.63239974079154,5.15839385052064,5.29159982396291,5.4124609568276,5.37736342906801,5.29444511060842
"227592_at",9.24995266419162,9.36124783279813,9.37956116849431,9.87251933570559,9.85222942060096,10.0482329991967,9.73537632233221,9.68465913909913,9.96333133842231,9.61884966359894,9.46252718242599,9.57426213731254,9.59524544742031,9.55954943613796,9.5421563915477,9.35503335854852,9.64384505288852,9.33566518100909,9.50982377520946,9.23682475004018,9.33045797800731,9.71012563463315,9.72809869462543,9.74226791242174,9.5231882269616,9.58763298258715,9.47915728054135
"1552405_at",7.11598592860715,7.27624765710873,7.27688447052013,7.08718084229878,7.2084814748484,7.20294425351552,6.92870444560188,6.94222707704602,6.73711531028436,7.25406485387163,7.31452897538211,7.19349005926934,7.15929693348993,7.48790298548909,7.30703406219712,7.47865406708655,7.33463801661793,7.54083422719481,7.26986037790048,7.14393140737933,7.19202218083705,7.19838546580563,6.93981974125876,6.89930643818512,7.06213005829616,7.05511558184815,6.93739887564831
"213402_at",8.53635637984372,8.62918154325571,8.48614653819464,8.81212310062304,8.84145258504828,9.04835841891294,9.03525226592309,9.07237052083682,9.1901191099394,8.70550452555582,8.62137466360025,8.64021343523595,8.81453472271879,9.0047577368821,8.6146079586184,8.91447701641693,9.07300486906975,8.99244837719191,8.53924761981432,8.43965967965464,8.4411503596602,8.76150884241121,8.89904066980633,8.97513449348921,9.28851360645614,9.49893987214895,9.35025922973439
"217627_at",6.31908201500624,6.13294785866906,6.49555708701703,6.43718085553661,6.86864687941565,6.85213433096817,6.83846119838762,6.58793826429938,7.03752391313354,6.4063623404147,6.35378469068641,6.24529748584403,5.95930645364353,6.39325570340754,6.17801067953946,6.14824741626918,5.90451728390706,6.2503361438432,6.01668297334006,6.01050040304407,5.98446872545458,5.82083398509291,5.73034797022305,6.18620156173624,6.12874979904077,5.99468807578386,6.26708063860925
"242470_at",6.19474369137683,6.69309195783843,6.11705982498465,6.52139717479885,6.52445940960653,6.68256675665301,6.45101817263608,6.17020593304741,6.55075737586158,6.11648661234274,5.99245940474709,6.20034305474351,5.97634411820328,6.04222285131713,5.9955431086,5.81186839822191,5.77977299800049,5.87709938120526,6.18626403524233,6.12676039465329,6.00195002650111,6.15833733622955,6.17567137235915,6.49268886296677,6.18163156397713,6.17945741990547,6.25661184271739
"242183_at",6.06051850691401,6.62272403270186,6.34397692214273,6.40031905214794,6.39599365923117,6.41830607365325,6.34597381583811,6.48203581352341,6.47871670539715,6.1246242201402,6.40922006481858,6.34734821933246,6.02160954991065,6.12802153916675,5.86571108393652,6.36978772743825,6.47833788933421,6.50312880638881,6.54933027525296,6.24823739764204,6.10230006366245,5.97636252863947,6.13656644758126,6.52316023916104,6.47050126005745,6.36978772743825,6.52142559818311
"1559502_s_at",9.36313276333222,9.50697447966329,9.17757501679013,9.06855285556734,8.65122006211909,8.46061954607129,8.81352337076281,9.01773270799971,8.49629333449857,8.82946774807402,9.26074972822674,9.18591506899018,9.27909999531611,9.1348213176944,9.02635221037681,9.69898106689337,9.14865886560472,9.14000713431624,9.18543932719769,9.19983495341666,9.38144796505085,9.07481827893894,9.09225099300886,8.91660221414378,8.71295872074468,8.69123451803754,8.56724316597011
"226304_at",8.26745064126312,8.47749592273853,8.18725091086222,7.95256933223177,7.83195322454048,7.36708837648361,7.66996543251657,7.57554757366709,7.30325075809826,7.63416535292108,8.24807319888648,7.94453001280252,7.97921222577981,7.89945592341418,7.90592016591369,8.69916203469438,7.98075183745577,8.2084717732215,8.25816129501793,8.25816129501793,8.08534540286466,7.98846946944899,7.95256933223177,7.90392583753153,7.95016235251315,7.97096954548897,7.59722198724033
"228297_at",9.47376804167925,9.26164476167306,9.22528065453119,9.603336037818,9.59917252113714,10.0348322050001,9.70437477678965,9.02857428057345,9.92665127890468,9.6456068850065,9.3765450308094,9.08528231731102,9.45093433219532,9.81241860513365,9.51236309444413,9.30079457696585,9.19012344659823,8.98807056099368,9.3409083327195,9.11488134130771,9.02646136344071,9.29678906491123,9.21383318530915,9.36670539010057,8.97371698650649,9.33322401629001,9.24336842076066
